Fecha_Hora,Radiacion_Solar,Temperatura_Ambiente,Velocidad_Viento,Nubosidad_Porcentaje,Humedad_Relativa,Generacion_MW
2026-06-02 02:00:00,0.0,11.114896141034073,5.076592158099266,41.79244088892521,86.04397951218456,0.0
2026-06-02 03:00:00,0.0,10.665188241723092,6.145014674619604,41.49897550017469,75.73625964502777,0.0
2026-06-02 04:00:00,0.0,11.331720150057718,3.2700945409142292,51.491472511268654,85.67347141457765,0.0
2026-06-02 05:00:00,0.0,13.54236952535952,2.3215806653219873,59.378295479373485,70.85790507859116,0.0
2026-06-02 06:00:00,176.20057607150707,16.521372558042508,1.9103816119579329,23.97249796626139,65.02972852087608,1.0596419692435848
2026-06-02 07:00:00,464.5864925861598,18.08453193830571,0.06728682124799645,17.804011286312928,47.0299331450073,4.063261001384573
2026-06-02 08:00:00,560.6009326833428,20.83254291189653,8.112414259880644,35.96812797268096,34.73670396998298,3.5183919458509356
2026-06-02 09:00:00,661.3398970629908,25.399596423876773,1.7935832685566337,5.868874210510942,31.43358199305981,5.87742527936704
2026-06-02 10:00:00,843.7737775963047,26.532440833577454,3.557492752828456,44.23528978713429,24.821422009873615,4.7987211149285836
2026-06-02 11:00:00,828.6013749648004,31.097660507810275,3.446373400222159,42.887595715070105,10.0,3.728299523403247
2026-06-02 12:00:00,908.3545438001902,29.838429439056505,4.614813395618201,29.856673231266356,11.537213213337727,5.426354720557155
2026-06-02 13:00:00,799.0483160084502,35.134843371457286,5.6314744250785935,12.534025495832681,11.762658584516457,5.630772363315881
2026-06-02 14:00:00,757.74453915624,34.70889622361956,5.720946976719491,19.740920792742248,10.85046613205673,4.80345291262852
2026-06-02 15:00:00,711.5227836559919,33.97515451693963,2.8338451228621233,47.98650615726526,10.0,3.007508703834769
2026-06-02 16:00:00,590.6794848726767,33.86634132133153,3.665756572427177,6.423019594074096,11.559304302984359,4.1345806344424565
2026-06-02 17:00:00,397.3500964534012,32.98349304093244,4.5651599009765995,31.25413595825751,31.85373265020697,2.2083365288620898
2026-06-02 18:00:00,195.64290926515343,29.521555097527195,3.5026177476329057,9.504926054136025,27.852942177976715,1.8950314545884437
2026-06-02 19:00:00,0.0,22.344517194232786,7.214691152039985,52.58849753566442,55.01497273949141,0.0
2026-06-02 20:00:00,0.0,20.08063454989645,4.981949903276503,44.93819556768163,52.51524653173738,0.0
2026-06-02 21:00:00,0.0,17.956943592226235,5.4697555720996345,60.95227149851231,70.66018603976893,0.0
2026-06-02 22:00:00,0.0,16.03913657531625,5.325762537334826,84.76793134341847,67.88610878832581,0.0
2026-06-02 23:00:00,0.0,14.291207156465115,6.34694771497065,47.73624081806177,72.30845611091695,0.0
2026-06-03 00:00:00,0.0,10.519079434856538,4.3620431174074135,37.58186120373214,92.80630267842497,0.0
2026-06-03 01:00:00,0.0,10.689040231246798,1.406336104088307,30.794772912430243,75.65455615882443,0.0
2026-06-03 02:00:00,0.0,8.866925601470015,4.799375903505283,52.97622658408805,91.00902836735264,0.0
2026-06-03 03:00:00,0.0,9.491613380043258,2.697286212416342,62.68439485946315,79.06311366787253,0.0
2026-06-03 04:00:00,0.0,9.497703509314402,2.9427666365004863,72.74741776805968,79.83703069344669,0.0
2026-06-03 05:00:00,0.0,12.129868756595075,5.172728037510186,59.14443242773945,88.93113876991285,0.0
2026-06-03 06:00:00,241.50882146052098,13.9724730915755,6.476566142867272,4.647433239922469,64.004337286725,2.4671768963989544
2026-06-03 07:00:00,427.74656997045025,17.430361579303753,4.042543153472123,24.193224062000475,45.435022720802756,3.685244762793967
2026-06-03 08:00:00,527.5721207439547,23.58046269491176,4.617666025197927,36.18595857544589,38.421504928489405,3.2263674295666123
2026-06-03 09:00:00,691.2798391871783,23.681730207982334,7.404429889270476,20.13177765645706,31.034460282584963,5.207867016534698
2026-06-03 10:00:00,824.1225183683198,31.948573097256087,4.4815063589771365,30.3369599843127,13.214657463107535,4.694269005639783
2026-06-03 11:00:00,916.4569260485356,31.2252582255599,9.203366228360789,70.16664786282043,10.0,2.4193273913947344
2026-06-03 12:00:00,880.8330304861884,32.669559030955575,5.1310192912630885,48.607814034159105,19.313614104527023,3.995268589924299
2026-06-03 13:00:00,870.0087618970886,32.303573245197,0.4784744816883646,33.914655658144085,12.07626984687302,4.688059744893934
2026-06-03 14:00:00,766.618582151936,35.050464819113486,5.506683242209065,4.9288996170837525,10.0,5.317093316671912
2026-06-03 15:00:00,655.8000692580001,32.727653176112156,4.7623167697655555,37.167852870614254,15.493425580154957,3.6824689300178637
2026-06-03 16:00:00,593.6418545686282,32.57531956738131,6.579505508165491,32.75587682629464,13.041956107343346,3.018448561978378
2026-06-03 17:00:00,444.74496634863533,34.32540818164176,5.346362702539917,33.46719886441486,16.76826543374265,2.4222072310127474
2026-06-03 18:00:00,197.3884356974697,27.855910150413024,3.7230880320324524,15.2313695266673,33.81432307541574,1.5128406015366007
2026-06-03 19:00:00,40.141315915681076,26.829738530658766,1.5514035274212685,32.95327466269728,55.67187607724215,0.20193395569848405
2026-06-03 20:00:00,0.0,20.94523536231117,3.5819534854279493,22.028770672331838,54.652606199486556,0.0
2026-06-03 21:00:00,0.0,18.841688723024312,2.2989590915813998,29.59430303712714,65.75444431392206,0.0
2026-06-03 22:00:00,0.0,18.656200953453265,2.8389531003905546,41.75235173902051,61.070200983710336,0.0
2026-06-03 23:00:00,0.0,12.57426803907978,5.177156808841219,39.160888718789614,69.05939805897648,0.0
2026-06-04 00:00:00,0.0,14.32636799158213,7.3398090087028125,72.6766621886292,72.33551053133327,0.0
2026-06-04 01:00:00,0.0,11.470517987714393,4.7893430596459625,39.33616325648567,79.06242320999975,0.0
2026-06-04 02:00:00,0.0,9.156299836158599,1.6082338759296313,37.637335213199236,84.48053299145538,0.0
2026-06-04 03:00:00,0.0,11.357501693114461,4.889205336440281,32.80982386139009,64.17390084106637,0.0
2026-06-04 04:00:00,0.0,13.06652682902683,6.393262973291302,53.97824551723153,67.69271777360089,0.0
2026-06-04 05:00:00,0.0,14.447433569087226,2.780434191361236,84.75443160306563,75.89290645693498,0.0
2026-06-04 06:00:00,203.93927162210304,13.644662920164315,3.7319656666541645,17.613828915465355,61.97446119796432,1.47496566137544
2026-06-04 07:00:00,310.99260862176664,17.803465695032447,4.0293763894583945,60.90683351185155,56.07801060283267,1.2199846583809622
2026-06-04 08:00:00,552.3539461593597,21.628722046672742,2.43020337383552,36.22944774339976,33.881814045729804,3.007792627085958
2026-06-04 09:00:00,717.9328370816967,24.99417839758018,5.2965608676877185,8.64481433728293,32.13166360318094,6.108482777513568
2026-06-04 10:00:00,869.9877429018378,28.93100814632602,3.758103702784437,26.664483653175132,20.6946994002707,5.585662792895568
2026-06-04 11:00:00,856.7043122326953,30.75183287563845,4.839064887814056,8.904558910665783,16.45475441260408,6.477052802448898
2026-06-04 12:00:00,867.6602558842725,30.38928830734811,2.2250156443958,56.42227587090672,18.354399770543594,3.275564808003089
2026-06-04 13:00:00,857.3648392202598,34.16140669197777,3.125083399353179,24.00555752944321,13.775742163934337,5.109605235501969
2026-06-04 14:00:00,847.4880658202602,34.915878617925735,5.444762715655543,5.89800185697164,10.0,6.134294701404445
2026-06-04 15:00:00,716.7983786076143,34.43079558736538,3.254333695816466,24.223973838859592,10.0,3.5650637330077655
2026-06-04 16:00:00,539.9504135221787,34.0134759337452,7.45392770246681,23.511251792796735,20.26225357836322,2.9063371133936533
2026-06-04 17:00:00,411.0260625303366,31.736164606061926,3.200727628770795,35.97209961184976,29.847987771153456,2.4001442497264764
2026-06-04 18:00:00,204.15194253460467,28.688770118842655,4.449369451503772,34.03241826897958,33.12618671841692,1.4447275145808824
2026-06-04 19:00:00,38.74579962131568,25.00057997404228,5.8651816637461796,56.251669332033124,45.11703573664804,0.0
2026-06-04 20:00:00,0.0,19.508558599726012,1.1632685341339366,40.97629404001892,57.72181535089545,0.0
2026-06-04 21:00:00,0.0,19.538598787468633,0.47838237603844824,27.694456356066127,52.89732760484301,0.0
2026-06-04 22:00:00,0.0,16.311531530744666,0.9486873708598105,59.43123177223955,61.01988102764029,0.0
2026-06-04 23:00:00,0.0,13.92208688155449,6.525168206854364,37.76089518722003,65.91936301174024,0.0
2026-06-05 00:00:00,0.0,9.692572290856273,2.8962837082151065,35.170106980096264,79.14436304925928,0.0
2026-06-05 01:00:00,0.0,8.787305273918786,9.116398571336504,28.127069937293346,83.7795720313322,0.0
2026-06-05 02:00:00,0.0,11.579729279999356,2.871504802685223,47.34937078351506,79.00790559821316,0.0
2026-06-05 03:00:00,0.0,10.349557353746198,4.369102606394074,70.66751558500042,76.7580740261292,0.0
2026-06-05 04:00:00,0.0,12.629946200645673,7.084219905135751,46.58911324970951,72.32017201730426,0.0
2026-06-05 05:00:00,0.0,13.557196189957121,8.012185776318246,43.261098264610254,73.50391509584206,0.0
2026-06-05 06:00:00,186.56025989961216,16.04463420924362,8.123007153272795,55.16587058543272,54.833850998777265,0.9435232289430014
2026-06-05 07:00:00,358.40427443693756,20.301597167733746,6.416732461186285,28.25750744595417,53.44188009183983,2.528578849800447
2026-06-05 08:00:00,554.6893932062198,21.22593290767394,6.048125051622925,7.797739061231497,47.334378783536884,5.418867220803207
2026-06-05 09:00:00,719.8103684938084,25.250009706641723,5.185053898402366,16.581129369971002,24.777766343462105,5.935282014982581
2026-06-05 10:00:00,886.3194171605984,27.306587066942438,5.5567221523332755,22.30271708267983,16.805062554553277,6.003133060189214
2026-06-05 11:00:00,884.4182334769148,29.833537033090096,2.897628567342933,41.771108110152404,20.016940053738214,4.701805535326864
2026-06-05 12:00:00,910.3020156289106,31.928546660210305,2.363602233155386,65.92702778057513,10.0,2.5454359448250057
2026-06-05 13:00:00,874.4572843329945,33.92431057291939,3.993251085178096,17.979423659417467,10.0,5.74074580581654
2026-06-05 14:00:00,734.1211325002155,33.28187706750479,3.6596307549501432,38.543892301234365,10.95108492098009,3.39330643977713
2026-06-05 15:00:00,702.5877792032583,35.4747441038291,3.0935439013454498,16.51364097358811,15.754415358645417,4.405087761285661
2026-06-05 16:00:00,563.5500300705013,31.05039389208401,5.392774894913431,34.04942837642418,23.44310945497442,2.8541672411759205
2026-06-05 17:00:00,489.02504970521386,30.204973907996532,5.910610417141021,19.94209401467138,27.65757955244648,3.0681678855452983
2026-06-05 18:00:00,192.57440196943816,27.34040341258874,4.176813772583695,47.201084756759606,42.37349380940731,1.0463943229126715
2026-06-05 19:00:00,12.061893693344608,27.276295367760852,6.955060162110524,14.537609007872925,42.309983772039395,0.0
2026-06-05 20:00:00,0.0,22.294832164767364,1.71662177173299,68.35382002222454,53.0941399858526,0.0
2026-06-05 21:00:00,0.0,20.441938267972706,3.612681081440564,67.8435130777553,62.96235166185446,0.0
2026-06-05 22:00:00,0.0,13.771659440444541,2.5663553587943904,40.21331474382184,73.08874526627902,0.0
2026-06-05 23:00:00,0.0,13.915294024565318,0.2669267658538801,91.12894118438568,66.28135691181049,0.0
2026-06-06 00:00:00,0.0,12.942141348021892,3.8346386283146017,45.145426337011415,83.48123942708011,0.0
2026-06-06 01:00:00,0.0,10.532316068444317,3.756504983233433,31.856610341423057,83.82572719959687,0.0
2026-06-06 02:00:00,0.0,11.598220562598026,7.026899486484262,30.425571292167234,76.99169049402903,0.0
2026-06-06 03:00:00,0.0,9.632957409380621,5.2616233691095555,35.98713872601313,79.36658027223893,0.0
2026-06-06 04:00:00,0.0,13.721716314865105,1.9516263513415901,39.05967062695554,73.5499466579202,0.0
2026-06-06 05:00:00,0.0,16.963065811190305,7.708185132668376,66.44113041696767,68.66146887340653,0.0
2026-06-06 06:00:00,160.6473875554554,15.455742159340511,6.442067391050706,29.794200100473116,54.104090376305074,1.0327435177352526
2026-06-06 07:00:00,367.84345602169145,18.225917676668594,5.164195406937232,24.178338724256637,63.07460951344084,2.7602451215034174
2026-06-06 08:00:00,565.1268762763658,24.180076715676552,3.547031802300336,76.84995436296451,30.736618734521326,0.8030744599317593
2026-06-06 09:00:00,683.5093080565789,27.475186759826318,2.0811215265530407,41.114036751009564,24.534819073706213,3.7762600100411383
2026-06-06 10:00:00,748.8454438695319,27.215709959270097,3.255586447857894,18.01315318540516,23.277551179269583,5.272962090028095
2026-06-06 11:00:00,880.1776399558823,29.85500114859478,6.177497239408372,28.66003283191909,23.868919597578227,5.480471450880546
2026-06-06 12:00:00,857.5078514509559,31.969627932122503,7.769172611869218,31.916885016059798,10.0,5.049977703538678
2026-06-06 13:00:00,896.3788181890485,31.574434148917405,7.086487056544378,0.9083207941940705,17.902303628261883,7.538352199989714
2026-06-06 14:00:00,774.095011742825,32.6220220802737,3.022301156427452,33.438894973933095,13.566742834473418,4.022524854943242
2026-06-06 15:00:00,765.6457104219285,32.08489876534072,1.7607651334219776,8.37125339843397,10.0,6.112862844278078
2026-06-06 16:00:00,529.8106899794108,31.240608497757073,4.281772493822408,43.67882485516167,22.297999645617555,2.4070157517799986
2026-06-06 17:00:00,377.61290455757535,30.4332540431584,0.4631212688742967,3.689723951568239,27.21256116838138,2.7354061881566727
2026-06-06 18:00:00,232.80952925546984,28.351322098804783,4.646335428369563,34.510627907532935,30.892717500205197,1.2865775586932031
2026-06-06 19:00:00,0.0,27.431579280451366,3.7047948274026625,50.27693750768202,46.92545528645847,0.0
2026-06-06 20:00:00,0.0,20.502468938891813,3.0679269962635156,36.006112262989205,59.10557587146565,0.0
2026-06-06 21:00:00,0.0,20.37065505648463,0.8105938654664091,55.11890869514887,62.04079841432344,0.0
2026-06-06 22:00:00,0.0,15.679016733661735,5.027200213139433,33.78439465912109,69.6087304306681,0.0
2026-06-06 23:00:00,0.0,13.44052306128278,2.9345983206761774,35.82883465422877,69.86343939236409,0.0
2026-06-07 00:00:00,0.0,12.61992439283664,1.660166328579424,49.3707686558529,78.6018211757783,0.0
2026-06-07 01:00:00,0.0,8.724807052187732,1.7445244265632986,55.775198231502245,79.42839449435665,0.0
2026-06-07 02:00:00,0.0,10.573614619276077,3.9449701898987275,31.490367851725214,63.35441814753149,0.0
2026-06-07 03:00:00,0.0,10.658568396850765,7.544503193339488,38.87759284261001,79.32612794606955,0.0
2026-06-07 04:00:00,0.0,12.34637205059896,7.32251842909574,62.75395597703472,72.53688726263213,0.0
2026-06-07 05:00:00,0.0,13.948471591623157,3.0858074868274565,30.845713854624357,74.01370933873685,0.0
2026-06-07 06:00:00,210.288554574518,19.68295020986634,2.7955758792764387,13.209262435097397,64.31980162273035,2.160172790755674
2026-06-07 07:00:00,404.35329358568134,17.937561482392777,4.937548512150047,29.628302982707023,62.13297669338429,3.0421900322778614
2026-06-07 08:00:00,533.9398328097205,21.203504567497273,2.0032291216234173,35.047642346743885,40.749181269604634,2.844467928866865
2026-06-07 09:00:00,712.938482107667,24.1711177515931,4.6035837996389315,38.27218461918706,26.13703417735351,3.853436139137714
2026-06-07 10:00:00,822.5948800441245,27.16678432125962,5.53216055676938,25.820741312335706,23.912001365746637,5.493402819452102
2026-06-07 11:00:00,848.8610642425865,29.52920068327879,6.453866447768615,41.08356219682849,13.62463874683305,3.9991634682156123
2026-06-07 12:00:00,974.6309804457902,34.17582964207459,3.799691847040094,34.71279734378104,10.0,5.2956142711998915
2026-06-07 13:00:00,896.3884378001127,35.7218662874536,3.5926524996460683,36.84488391442928,10.0,4.4677114012767385
2026-06-07 14:00:00,763.2198412240713,33.14388055937579,2.244034826486878,28.295225028818,12.069105724640048,4.559370406902483
2026-06-07 15:00:00,729.9104785665801,32.34257655581248,2.3462392919202797,19.085828759515163,10.0,4.10788968955745
2026-06-07 16:00:00,522.1535548637675,33.09942817999287,3.5470422161969464,5.703267471125719,24.057804074258566,3.8513201539700197
2026-06-07 17:00:00,421.97874935550044,29.656946807817114,4.734731013632356,29.83008342677755,25.076855449937696,2.3850878322762648
2026-06-07 18:00:00,246.6126637209792,28.949397726633265,5.827169252466499,7.775525424617618,38.00833731377894,1.7354978873335727
2026-06-07 19:00:00,0.0,25.4102130725072,2.3936420986393103,37.97053623659451,42.855737439058004,0.0
2026-06-07 20:00:00,0.0,19.72638382750415,6.985377137919043,26.429298449708135,64.45310162804515,0.0
2026-06-07 21:00:00,0.0,21.215429260764846,3.4577527979148623,59.84282864135943,52.73722113212931,0.0
2026-06-07 22:00:00,0.0,18.69381650964328,3.9572654113031276,35.4273737172675,63.91825101558599,0.0
2026-06-07 23:00:00,0.0,12.595535590034851,2.5055766417043532,73.9514431930941,79.92493368667023,0.0
2026-06-08 00:00:00,0.0,11.02614281468276,0.8484805205458832,49.66697131822626,76.94779987785058,0.0
2026-06-08 01:00:00,0.0,10.837688170618538,5.7680907927220995,71.9751330635019,73.17878910503326,0.0
2026-06-08 02:00:00,0.0,10.501685184980538,5.473687794184867,27.959360174561297,81.48069216571854,0.0
2026-06-08 03:00:00,0.0,11.396706493540425,3.437344885763573,59.66647319891267,73.00168001798642,0.0
2026-06-08 04:00:00,0.0,14.62300196273626,4.133981434449744,44.77024117068022,68.73276807854134,0.0
2026-06-08 05:00:00,0.0,13.249297784520357,5.031878435408199,54.69396462363558,74.82871772843792,0.0
2026-06-08 06:00:00,211.3364725338837,14.80255413319232,0.8749082862269146,14.848331692454453,70.85817773813739,2.3601743720493538
2026-06-08 07:00:00,423.5826951672433,16.82519261674796,2.9418946453074106,27.41937023864198,53.77490068048414,2.980671932090239
2026-06-08 08:00:00,561.6608973479764,20.90360494008712,5.588529359243655,37.458410079401986,41.45725074861208,3.9569648304623755
2026-06-08 09:00:00,761.7896973075195,25.056138081919553,1.4914211536615012,31.807490909213477,30.721597385049566,4.9354803166412475
2026-06-08 10:00:00,800.285707782659,30.691836795276682,4.587115864333258,36.5757384237481,14.859614659331852,4.094422988089638
2026-06-08 11:00:00,986.241887627226,29.70886442568431,1.28683639075319,32.44696814537137,14.17266551897909,5.237407737513365
2026-06-08 12:00:00,925.0266939106002,32.72798677287161,4.932859964867053,44.595106769219605,12.18589336725351,4.126500879246723
2026-06-08 13:00:00,843.1488187069899,33.56647557135969,3.928717035405033,10.937105973986727,10.0,6.047373564332164
2026-06-08 14:00:00,768.0362811897327,35.78258991017213,0.7697363681889811,22.97196153386722,10.0,5.007366999988258
2026-06-08 15:00:00,722.9472308309544,37.38150855427925,6.329478708914342,4.45350377991276,10.0,5.378920794250891
2026-06-08 16:00:00,552.2023102598263,31.596001686032782,2.5308168464039014,5.015787656208412,26.285337374316164,4.237647653731343
2026-06-08 17:00:00,419.05538496948606,29.751122210461237,2.3794951259712382,3.5803578246787424,27.757270123004677,3.650153240823766
2026-06-08 18:00:00,219.19834554362484,29.56624131560361,4.401138394461886,15.959636114821354,32.59591564784454,1.8649289665592181
2026-06-08 19:00:00,0.0,26.12866577566972,6.29727469885743,44.383281385531006,53.576593414676594,0.0
2026-06-08 20:00:00,0.0,24.77006098860405,1.968356362043206,42.13303199280783,49.95325344164242,0.0
2026-06-08 21:00:00,0.0,19.7700637367587,4.123359699695944,49.97716427647808,49.99720649773682,0.0
2026-06-08 22:00:00,0.0,15.46106186381941,4.857633000661146,48.06605350400735,61.55136596731946,0.0
2026-06-08 23:00:00,0.0,14.400700871799895,5.386211214526288,48.608206530103175,73.29183836048473,0.0
2026-06-09 00:00:00,0.0,13.270750525461098,4.35288311055445,38.0559215929304,73.12404424110417,0.0
2026-06-09 01:00:00,0.0,11.639613356327226,3.2659443218333553,26.320308323906893,83.99405568149166,0.0
2026-06-09 02:00:00,0.0,10.760911046660947,2.344819558702561,27.281899909336452,74.81183448765721,0.0
2026-06-09 03:00:00,0.0,12.00890211891491,4.172287766092749,37.27236676037617,74.43469195215121,0.0
2026-06-09 04:00:00,0.0,13.361638540255246,1.8557219760287862,81.25770238974192,68.85420755418941,0.0
2026-06-09 05:00:00,0.0,15.58795711231772,1.8427009669892147,38.409853067518725,66.22111488696228,0.0
2026-06-09 06:00:00,202.59718929852295,16.973064831384463,4.873119608315336,4.695822090251331,50.51643515200726,2.443426097801012
2026-06-09 07:00:00,344.77655329257743,18.64349433829447,5.807869682172391,42.20447728306273,50.441291404381076,2.153270570500064
2026-06-09 08:00:00,575.4523160867915,22.220070529649984,0.7258648710836768,6.013776535496423,38.03694513924678,5.642132369670346
2026-06-09 09:00:00,726.0797152759562,26.915591990992784,1.980538590580125,5.502236332332576,23.704770347407326,6.508889888667009
2026-06-09 10:00:00,854.1940308391883,26.774596493519145,5.238308522010396,31.100059621803062,31.572752406450114,5.426918648856485
2026-06-09 11:00:00,919.5872030450373,31.038291337547918,8.114990939423397,36.30960954429233,19.503224119437952,4.573863995497052
2026-06-09 12:00:00,844.8932252817164,31.802296626922224,4.041587415350816,43.32725762987042,10.0,4.300615121454434
2026-06-09 13:00:00,839.9221193670363,33.634227149871045,2.543994117541731,13.192498223185392,10.0,6.288514276588344
2026-06-09 14:00:00,831.4733918005236,35.91767779391095,3.6342071177903197,8.858422253771202,10.0,5.423225102016227
2026-06-09 15:00:00,724.1997722577153,33.87775851749868,6.74975283829637,48.23548169737792,12.401040488124293,2.576402744407244
2026-06-09 16:00:00,581.7427291251022,32.461959667647484,2.708071641750929,29.05868997140717,13.321378424037789,3.3665280472762866
2026-06-09 17:00:00,544.6046248319913,28.445497162768692,2.401615986699493,17.202543596502316,22.715988759874264,3.8612977928403933
2026-06-09 18:00:00,223.10446098840976,29.11938034904083,3.034512955635935,47.1865260005306,42.98088031882871,1.0872762458054317
2026-06-09 19:00:00,45.42262560722407,26.074054812941867,2.0933427834825755,43.04296088401619,45.20145375017302,0.6057617743038953
2026-06-09 20:00:00,0.0,25.244882084958192,4.245340631989591,34.027013175756395,52.82148675856231,0.0
2026-06-09 21:00:00,0.0,18.432504106340254,7.249356916939121,46.6071993164895,58.48346329804727,0.0
2026-06-09 22:00:00,0.0,16.328725491495906,4.6461585462320585,32.18719939645615,67.05784672338423,0.0
2026-06-09 23:00:00,0.0,13.888794151327563,3.495292995747425,31.926103198534726,70.54071992917231,0.0
2026-06-10 00:00:00,0.0,13.973875074231948,3.416377462168912,35.04833251254362,68.67538365751966,0.0
2026-06-10 01:00:00,0.0,10.265946785950751,0.8736183826066859,51.586445887079,85.24460848570696,0.0
2026-06-10 02:00:00,0.0,10.41853228865551,5.766219554294318,53.49595175340333,72.2185503745239,0.0
2026-06-10 03:00:00,0.0,11.320734849105989,3.844325605974396,27.689874866768193,78.85881442934448,0.0
2026-06-10 04:00:00,0.0,11.887608839321274,3.6390401728187487,52.506224296654175,74.44917404390496,0.0
2026-06-10 05:00:00,0.0,12.845068203935638,10.38621513568972,28.967986035457024,76.38398600230809,0.0
2026-06-10 06:00:00,227.7192481756635,16.291134989347462,4.597505816731372,38.63521628270161,58.87826941494338,1.0331368348229133
2026-06-10 07:00:00,325.9867303582163,20.504619083559408,2.4964178998096314,48.43448902598937,53.547125231729396,1.383991378850219
2026-06-10 08:00:00,542.2635470412828,20.46022705088341,3.1472848075889135,27.480088910398067,38.11312649573394,4.06526645664941
2026-06-10 09:00:00,747.2063580999214,25.305283052450562,6.29689141839351,19.81494514488964,32.761009110477794,5.482853410903762
2026-06-10 10:00:00,813.4431818759957,26.94981877759124,4.226540821075529,32.31515302343639,21.55305351516554,4.856962959645717
2026-06-10 11:00:00,834.325329846469,32.27785131762583,1.1234440433652666,8.13407228082389,10.0,6.893724407902728
2026-06-10 12:00:00,871.3878516296013,30.1075244882376,5.838457869150407,40.19090011700423,17.044392754150877,4.781753822914081
2026-06-10 13:00:00,904.6190309210283,32.75272714456144,2.663711828922012,50.67647836989389,10.0,3.585146831396571
2026-06-10 14:00:00,781.6573158434917,34.565817812596784,7.746595552435091,36.03499822774544,10.0,4.140585377908558
2026-06-10 15:00:00,712.306677804506,35.93939595932033,6.160096131429297,36.45974547719354,10.0,3.327679971987423
2026-06-10 16:00:00,562.9636952690129,32.29367945380378,3.1053562086824975,47.705570534700485,23.556708810710546,2.4729392020343366
2026-06-10 17:00:00,364.4313513015697,29.652482084198773,6.562032723470226,32.061019630162185,36.17277399435602,2.3020174212630864
2026-06-10 18:00:00,286.0266041336961,30.821735604160885,4.1357110210548065,6.914103108767438,27.883971254668516,2.1517152065723364
2026-06-10 19:00:00,25.35676089272056,22.933807690605885,5.705547350244439,26.49039191445624,54.0982720686353,0.0
2026-06-10 20:00:00,0.0,18.701791065069877,4.96946563458895,51.17813887990167,62.8490995838248,0.0
2026-06-10 21:00:00,0.0,19.554193133849754,2.3072866900182527,40.43093751922876,68.34062689015725,0.0
2026-06-10 22:00:00,0.0,15.246918663471082,2.712900335365076,44.976342225993434,65.45371976119127,0.0
2026-06-10 23:00:00,0.0,11.982869400065361,6.059921635162322,50.4135895109132,73.71096393884658,0.0
